Time,Trading Price - $/MWh,Temperature - C,Solar (Rooftop) - MW,Solar (Utility) - MW,Wind - MW,Gas (Reciprocating) - MW,Gas (OCGT) - MW,Gas (CCGT) - MW,Gas (Steam) - MW,Hydro - MW,Battery (Discharging) - MW,Distillate - MW,Biomass - MW,Brown Coal - MW,Black Coal - MW,Imports - MW,Exports - MW,Battery (Charging) - MW,Pumps - MW
2018-05-10 09:30,64.94,13.5,144.45,0,1216.37,0,47.3,185.05,187.59,0,1.7,0.02,0,0,0,0,-63.64,0,0
2018-05-10 09:35,64.94,,144.45,0,1210.54,0,47.1,185.15,192.31,0,2.7,0.02,0,0,0,0,-76,0,0
2018-05-10 09:40,64.94,,144.45,0,1207.78,0,47.3,185.15,199.94,0,2.6,0.02,0,0,0,0,-68.68,0,0
2018-05-10 09:45,64.94,,144.45,0,1201.57,0,47.1,185.02,197.56,0,2.6,0.02,0,0,0,0,-78.7,0,0
2018-05-10 09:50,64.94,,144.45,0,1046.29,0,47.3,184.62,215.13,0,2.7,0.02,0,0,0,0,-91.6,0,0
2018-05-10 09:55,64.94,,144.45,0,1133.42,0,47.4,185.15,204.22,0,2.7,0.02,0,0,0,0,-62.92,0,0
2018-05-10 10:00,64.61,13,165.59,0,1258.96,0,47.3,164.63,208.25,0,3.2,0.02,0,0,0,0,-56.79,0,0
2018-05-10 10:05,64.61,,165.59,0,1234.03,0,47.1,180.28,202.79,0,4.1,0.02,0,0,0,0,-71.12,0,0
2018-05-10 10:10,64.61,,165.59,0,1186.44,0,47.3,183.93,211.2,0,0.7,0.02,0,0,0,0,-96.66,0,0
2018-05-10 10:15,64.61,,165.59,0,1197.32,0,47.5,185.65,204.63,0,0.7,0.02,0,0,0,0,-99.67,0,0
2018-05-10 10:20,64.61,,165.59,0,1190.03,0,47.4,169.81,197.03,0,0.8,0.02,0,0,0,0,-117.61,0,0
2018-05-10 10:25,64.61,,165.59,0,1219.47,0,47.4,147.06,204.15,0,12.9,0.02,0,0,0,0,-123.77,0,0
2018-05-10 10:30,58.54,13.5,211.7,0,1216.41,0,47.4,140.07,206.11,0,2.9,0.02,0,0,0,0,-112.56,0,0
2018-05-10 10:35,58.54,,211.7,0,1207.86,0,47.4,162.35,185.5,0,0,0.02,0,0,0,0,-162,0,0
2018-05-10 10:40,58.54,,211.7,0,1195.8,0,47.5,147.66,182.44,0,0,0.02,0,0,0,0,-158.18,0,0
2018-05-10 10:45,58.54,,211.7,0,1230.23,0,47.6,141.01,195.17,0,0,0.02,0,0,0,0,-181.42,0,0
2018-05-10 10:50,58.54,,211.7,0,1218.5,0,47.8,139.96,206.6,0,8.7,0.02,0,0,0,0,-161.39,0,0
2018-05-10 10:55,58.54,,211.7,0,1219.52,0,47.4,143.29,227.47,0,8,0.02,0,0,0,0,-152.04,0,0
2018-05-10 11:00,60.88,13.1,259.81,0,1218.04,0,47.4,139.86,216.93,0,2.9,0.02,0,0,0,0,-169.15,0,0
2018-05-10 11:05,60.88,,259.81,0,1215.97,0,47.2,140.84,214.36,0,3.3,0.02,0,0,0,0,-177.97,0,0
2018-05-10 11:10,60.88,,259.81,0,1209.4,0,47.3,140.59,207.33,0,1.7,0.02,0,0,0,0,-158.58,0,0
2018-05-10 11:15,60.88,,259.81,0,1203.47,0,47.3,141.54,208.31,0,0,0.02,0,0,0,0,-192.28,0,0
2018-05-10 11:20,60.88,,259.81,0,1212.39,0,47.4,141.84,209.08,0,0,0.02,0,0,0,0,-211.99,0,0
2018-05-10 11:25,60.88,,259.81,0,1219.49,0,47.4,139.96,219.86,0,9.1,0.02,0,0,0,0,-187.8,0,0
2018-05-10 11:30,59.79,13.4,288.96,0,1215.86,0,47.5,141.64,199.43,0,0,0.02,0,0,0,0,-150.2,0,0
2018-05-10 11:35,59.79,,288.96,0,1221.34,0,47.3,139.76,198.6,0,0,0.02,0,0,0,0,-129.13,0,0
2018-05-10 11:40,59.79,,288.96,0,1224.55,0,47,140.04,210.54,0,5.4,0.02,0,0,0,0,-157.37,0,0
2018-05-10 11:45,59.79,,288.96,0,1215.77,0,47,141.79,192.49,0,0,0.02,0,0,0,0,-187.78,0,0
2018-05-10 11:50,59.79,,288.96,0,1221.97,0,47.3,139.91,167.65,0,0,0.02,0,0,0,0,-166.98,0,0
2018-05-10 11:55,59.79,,288.96,0,1206.81,0,47.4,140.41,162.2,0,0,0.02,0,0,0,0,-184.63,0,0
2018-05-10 12:00,59.2,14.1,311.87,0,1214.92,0,47.3,140.3,170.64,0,0,0.02,0,0,0,0,-173.08,0,0
2018-05-10 12:05,59.2,,311.87,0,1234.93,0,47,140.52,191.63,0,7,0.02,0,0,0,0,-157.12,0,0
2018-05-10 12:10,59.2,,311.87,0,1231.49,0,47,140.44,202.53,0,9.6,0.02,0,0,0,0,-172.76,0,0
2018-05-10 12:15,59.2,,311.87,0,1202.87,0,47.3,139.66,187.74,0,0,0.02,0,0,0,0,-168.19,0,0
2018-05-10 12:20,59.2,,311.87,0,1214.82,0,47.3,140.56,181.59,0,0,0.02,0,0,0,0,-182.14,0,0
2018-05-10 12:25,59.2,,311.87,0,1218.54,0,47.4,140.79,180.77,0,0,0.02,0,0,0,0,-203.48,0,0
2018-05-10 12:30,53.59,14.9,363.15,0,1241.64,0,47.4,140.21,170.18,0,0,0.02,0,0,0,0,-247.48,0,0
2018-05-10 12:35,53.59,,363.15,0,1237.96,0,47.3,140.51,189.45,0,0,0.02,0,0,0,0,-250.91,0,0
2018-05-10 12:40,53.59,,363.15,0,1231.77,0,47.3,140.55,193.56,0,0,0.02,0,0,0,0,-256.35,0,0
2018-05-10 12:45,53.59,,363.15,0,1220.52,0,47.3,142.16,195.46,0,0,0.02,0,0,0,0,-249.03,0,0
2018-05-10 12:50,53.59,,363.15,0,1221.38,0,47,140.71,198.12,0,0,0.02,0,0,0,0,-248.88,0,0
2018-05-10 12:55,53.59,,363.15,0,1216.18,0,47.2,139.99,157.93,0,0,0.02,0,0,0,0,-290.07,0,0
2018-05-10 13:00,58.6,14.3,346.51,0,1218.91,0,47.8,139.64,156.57,0,0,0.02,0,0,0,0,-293.4,0,0
2018-05-10 13:05,58.6,,346.51,0,1234.27,0,47.8,140.01,166.23,0,0,0.02,0,0,0,0,-245.85,0,0
2018-05-10 13:10,58.6,,346.51,0,1226.04,0,47.6,139.99,179.97,0,0,0.02,0,0,0,0,-237.58,0,0
2018-05-10 13:15,58.6,,346.51,0,1230.29,0,47.7,140.24,157.27,0,0,0.02,0,0,0,0,-194.83,0,0
2018-05-10 13:20,58.6,,346.51,0,1230.99,0,47.3,139.81,176.76,0,0,0.02,0,0,0,0,-283.01,0,0
2018-05-10 13:25,58.6,,346.51,0,1233.99,0,47.4,139.64,159.16,0,0,0.02,0,0,0,0,-273.44,0,0
2018-05-10 13:30,62.01,14.7,297.71,0,1224.06,0,47,139.91,156.41,0,0,0.02,0,0,0,0,-281.46,0,0
2018-05-10 13:35,62.01,,297.71,0,1219.51,0,47.3,141.16,158.73,0,0,0.02,0,0,0,0,-230.96,0,0
2018-05-10 13:40,62.01,,297.71,0,1219.39,0,47.1,141.86,187.88,0,0,0.02,0,0,0,0,-229.88,0,0
2018-05-10 13:45,62.01,,297.71,0,1219.63,0,47,141.8,175.29,0,0.5,0.02,0,0,0,0,-210.75,0,0
2018-05-10 13:50,62.01,,297.71,0,1220.18,0,47.2,140.96,183.62,0,2.5,0.02,0,0,0,0,-199.76,0,0
2018-05-10 13:55,62.01,,297.71,0,1210.76,0,47.1,139.71,167.25,0,0.3,0.02,0,0,0,0,-197.55,0,0
2018-05-10 14:00,62.79,12.5,243.78,0,1223.07,0,47.3,141.06,174.27,0,0.9,0.02,0,0,0,0,-187.86,0,0
2018-05-10 14:05,62.79,,243.78,0,1207.47,0,47.3,140.76,185.41,0,2.6,0.02,0,0,0,0,-187.83,0,0
2018-05-10 14:10,62.79,,243.78,0,1224.41,0,47.1,141.46,183.61,0,1.4,0.02,0,0,0,0,-186.94,0,0
2018-05-10 14:15,62.79,,243.78,0,1216.02,0,47,141.1,190.78,0,2.3,0.02,0,0,0,0,-173.22,0,0
2018-05-10 14:20,62.79,,243.78,0,1228.16,0,47,140.39,191.09,0,3.6,0.02,0,0,0,0,-187.79,0,0
2018-05-10 14:25,62.79,,243.78,0,1226.57,0,47,139.81,191.14,0,7.6,0.02,0,0,0,0,-186.78,0,0
2018-05-10 14:30,62.98,11.2,195.28,0,1219.59,0,47,140.61,176.6,0,0,0.02,0,0,0,0,-195.62,0,0
2018-05-10 14:35,62.98,,195.28,0,1215.14,0,47.2,139.69,165.14,0,0,0.02,0,0,0,0,-154.08,0,0
2018-05-10 14:40,62.98,,195.28,0,1224.49,0,47.4,162.12,183.38,0,3.8,0.02,0,0,0,0,-141.61,0,0
2018-05-10 14:45,62.98,,195.28,0,1215.09,0,47.7,182.07,194.9,0,2.3,0.02,0,0,0,0,-130.7,0,0
2018-05-10 14:50,62.98,,195.28,0,1209.92,0,47.8,185.22,184.65,0,0,0.02,0,0,0,0,-145.23,0,0
2018-05-10 14:55,62.98,,195.28,0,1218.67,0,47.7,167.66,173.43,0,0,0.02,0,0,0,0,-187.76,0,0
2018-05-10 15:00,63.27,12.2,173.79,0,1219.18,0,47.7,145.43,192.45,0,0,0.02,0,0,0,0,-139.59,0,0
2018-05-10 15:05,63.27,,173.79,0,1221.12,0,47.7,162.14,188.96,0,0,0.02,0,0,0,0,-185.24,0,0
2018-05-10 15:10,63.27,,173.79,0,1222.61,0,47.5,152.22,199.95,0,1.4,0.02,0,0,0,0,-158.97,0,0
2018-05-10 15:15,63.27,,173.79,0,1230.91,0,47.4,155.31,201.84,0,9.3,0.02,0,0,0,0,-148.36,0,0
2018-05-10 15:20,63.27,,173.79,0,1220.88,0,47.9,164.32,185.47,0,0,0.02,0,0,0,0,-169.35,0,0
2018-05-10 15:25,63.27,,173.79,0,1224.02,0,47.8,145.53,206.62,0,7.9,0.02,0,0,0,0,-153.98,0,0
2018-05-10 15:30,63.98,12.3,141.11,0,1217.66,0,47.9,160.42,172.52,0,0,0.02,0,0,0,0,-191.95,0,0
2018-05-10 15:35,63.98,,141.11,0,1222.28,0,47.6,143.3,194.94,0,5.6,0.02,0,0,0,0,-161.4,0,0
2018-05-10 15:40,63.98,,141.11,0,1216.86,0,47.7,152.21,209.86,0,9.6,0.02,0,0,0,0,-149.4,0,0
2018-05-10 15:45,63.98,,141.11,0,1207.33,0,47.9,163.94,188.91,0,0,0.02,0,0,0,0,-144.03,0,0
2018-05-10 15:50,63.98,,141.11,0,1227.44,0,47.9,169.38,181.84,0,0.1,0.02,0,0,0,0,-138.06,0,0
2018-05-10 15:55,63.98,,141.11,0,1220.98,0,47.7,173.84,186.23,0,5.7,0.02,0,0,0,0,-144.76,0,0
2018-05-10 16:00,66.72,12.1,101.96,0,1195.25,0,47.7,170.88,182.76,0,2.1,0.02,0,0,0,0,-139.24,0,0
2018-05-10 16:05,66.72,,101.96,0,1189.42,0,47.8,165.53,215.61,0,5.5,0.02,0,0,0,0,-94.42,0,0
2018-05-10 16:10,66.72,,101.96,0,1233.44,0,47.7,183.12,239.33,0,9.9,0.02,0,0,0,0,-71.76,0,0
2018-05-10 16:15,66.72,,101.96,0,1225.96,0,47.7,185.1,240.21,0,9.8,0.02,0,0,0,0,-77.38,0,0
2018-05-10 16:20,66.72,,101.96,0,1225.62,0,47.8,185.02,248.57,0,9.8,0.02,0,0,0,0,-60.81,0,0
2018-05-10 16:25,66.72,,101.96,0,1216.35,0,47.8,185.3,200.79,0,0,0.02,0,0,0,0,-82.21,0,0
2018-05-10 16:30,71.96,11.8,61.02,0,1219.19,0,47.7,185.72,203.72,0,0,0.02,0,0,0,0,-63.28,0,0
2018-05-10 16:35,71.96,,61.02,0,1235.82,0,47.9,165.03,252.02,0,8.7,0.02,0,0,0,0,-63.51,0,0
2018-05-10 16:40,71.96,,61.02,0,1234.82,0,47.8,179.76,259.77,0,9.8,0.02,0,0,0,0,-29.02,0,0
2018-05-10 16:45,71.96,,61.02,0,1228.87,0,47.8,185.72,233.11,0,16.2,0.02,0,0,0,0,-10.45,0,0
2018-05-10 16:50,71.96,,61.02,0,1234.91,0,47.8,186.18,266.83,0,29,0.02,0,0,0,0,-25.9,0,0
2018-05-10 16:55,71.96,,61.02,0,1222.14,0,80.4,185.97,252.03,0,24.2,0.02,0,0,0,0,-82.86,0,0
2018-05-10 17:00,69.79,12,26.23,0,1214.65,0,131.95,185.7,232.11,0,7.2,0.02,0,0,0,0,-91.05,0,0
2018-05-10 17:05,69.79,,26.23,0,1212.24,0,174.52,185.52,216.65,0,0,0.02,0,0,0,0,-145.87,0,0
2018-05-10 17:10,69.79,,26.23,0,1229.15,0,171.22,170.29,252.58,0,29.3,0.02,0,0,0,0,-129.84,0,0
2018-05-10 17:15,69.79,,26.23,0,1223.46,0,215.11,179.51,247.17,0,24.7,0.02,0,0,0,0,-125,0,0
2018-05-10 17:20,69.79,,26.23,0,1235.34,0,257.52,185.5,214.98,0,0,0.02,0,0,0,0,-129,0,0
2018-05-10 17:25,69.79,,26.23,0,1233.3,0,261.31,186.43,266.11,0,27.7,0.02,0,0,0,0,-97.54,0,0
2018-05-10 17:30,96.43,11.3,4.83,0,1228.47,0,260.3,187.06,282.94,0,29.9,0.02,0,0,0,0,-105.81,0,0
2018-05-10 17:35,96.43,,4.83,0,1215.79,0,261.08,187.62,259.23,0,29,0.02,0,0,0,0,-70.16,0,0
2018-05-10 17:40,96.43,,4.83,0,1222.28,0,260.89,188.28,250.12,0,12.5,0.02,0,0,0,0,-81.61,0,0
2018-05-10 17:45,96.43,,4.83,0,1228.24,0,262.98,188.46,260.08,0,20,0.02,0,0,0,0,-63,0,0
2018-05-10 17:50,96.43,,4.83,0,1226.18,0,262.81,189.16,238.55,0,11.4,0.02,0,0,0,0,-37.22,0,0
2018-05-10 17:55,96.43,,4.83,0,1222.39,0,263.68,188.66,284.86,0,26.6,0.02,0,0,0,0,-13.92,0,0
2018-05-10 18:00,98.92,11.1,0,0,1215.82,0,261.66,188.91,251.15,0,0.5,0.02,0,0,0,0,-30.35,0,0
2018-05-10 18:05,98.92,,0,0,1217.39,0,262.62,188.36,284.42,0,0,0.02,0,0,0,5.32,0,0,0
2018-05-10 18:10,98.92,,0,0,1218.57,0,263.21,188.23,308.86,0,9,0.02,0,0,0,0.8,0,0,0
2018-05-10 18:15,98.92,,0,0,1232.77,0,264.46,187.81,317.74,0,20.8,0.02,0,0,0,39.1,0,0,0
2018-05-10 18:20,98.92,,0,0,1208.28,0,260.16,188.48,311.96,0,12.6,0.02,0,0,0,9.1,0,0,0
2018-05-10 18:25,98.92,,0,0,1212.55,0,263.88,189.33,327.49,0,4.3,0.02,0,0,0,9.51,0,0,0
2018-05-10 18:30,92.81,10.4,0,0,1215.16,0,266.36,189.62,355.37,0,6.6,0.02,0,0,0,0,-9.39,0,0
2018-05-10 18:35,92.81,,0,0,1234.13,0,262.71,189.43,377.57,0,22.5,0.02,0,0,0,0,-26.43,0,0
2018-05-10 18:40,92.81,,0,0,1223.48,0,261.93,189.11,387.88,0,21.4,0.02,0,0,0,0,-22.56,0,0
2018-05-10 18:45,92.81,,0,0,1216.92,0,264.95,189.26,384.85,0,11.1,0.02,0,0,0,0,-13.87,0,0
2018-05-10 18:50,92.81,,0,0,1226.26,0,264.84,189.68,339.42,0,0,0.02,0,0,0,0,-11.67,0,0
2018-05-10 18:55,92.81,,0,0,1219.7,0,263.15,189.16,318.12,0,0,0.02,0,0,0,11.24,0,0,0
2018-05-10 19:00,89.52,10.5,0,0,1221.99,0,261.58,188.71,382.81,0,0,0.02,0,0,0,39.56,0,0,0
2018-05-10 19:05,89.52,,0,0,1224.89,0,263.14,189.21,331.85,0,17.5,0.02,0,0,0,61.77,0,0,0
2018-05-10 19:10,89.52,,0,0,1218.37,0,261.7,188.88,333.46,0,20.8,0.02,0,0,0,56.93,0,0,0
2018-05-10 19:15,89.52,,0,0,1221.26,0,266.71,189.91,312.78,0,0,0.02,0,0,0,73.51,0,0,0
2018-05-10 19:20,89.52,,0,0,1217.87,0,262.67,189.61,290.76,0,8,0.02,0,0,0,67.94,0,0,0
2018-05-10 19:25,89.52,,0,0,1223.22,0,262.32,189.14,267.7,0,2.4,0.02,0,0,0,73.08,0,0,0
2018-05-10 19:30,81.76,10.4,0,0,1212.52,0,264.37,189.82,248.88,0,0.1,0.02,0,0,0,80.66,0,0,0
2018-05-10 19:35,81.76,,0,0,1220.02,0,265.45,188.56,262.92,0,0,0.02,0,0,0,34.45,0,0,0
2018-05-10 19:40,81.76,,0,0,1230.92,0,261.06,189.23,245.24,0,0,0.02,0,0,0,42.28,0,0,0
2018-05-10 19:45,81.76,,0,0,1220.22,0,264.47,188.81,248.09,0,26.2,0.02,0,0,0,36.28,0,0,0
2018-05-10 19:50,81.76,,0,0,1225.94,0,262.98,188.53,259.63,0,26.5,0.02,0,0,0,43.46,0,0,0
2018-05-10 19:55,81.76,,0,0,1237.69,0,260.87,187.62,259.84,0,28.3,0.02,0,0,0,31.08,0,0,0
2018-05-10 20:00,76.07,9.9,0,0,1215.98,0,264.56,187.51,229.62,0,5.8,0.02,0,0,0,32.15,0,0,0
2018-05-10 20:05,76.07,,0,0,1208.83,0,262.11,186.03,258.83,0,23.3,0.02,0,0,0,25.03,0,0,0
2018-05-10 20:10,76.07,,0,0,1221.47,0,262.6,187.56,243.22,0,0,0.02,0,0,0,24.5,0,0,0
2018-05-10 20:15,76.07,,0,0,1223.21,0,264,187.23,223.52,0,11.2,0.02,0,0,0,25.03,0,0,0
2018-05-10 20:20,76.07,,0,0,1217.73,0,264.32,187.72,211.73,0,0,0.02,0,0,0,31.39,0,0,0
2018-05-10 20:25,76.07,,0,0,1215.18,0,265.51,187.71,206.17,0,0,0.02,0,0,0,0,-31.42,0,0
2018-05-10 20:30,66.86,10.1,0,0,1205.64,0,263.34,180.16,211.84,0,0,0.02,0,0,0,0,-48.73,0,0
2018-05-10 20:35,66.86,,0,0,1224.45,0,264.22,187.12,258.48,0,27.1,0.02,0,0,0,4.32,0,0,0
2018-05-10 20:40,66.86,,0,0,1226.58,0,261.46,187.88,263.96,0,28.2,0.02,0,0,0,9.53,0,0,0
2018-05-10 20:45,66.86,,0,0,1209.54,0,261.53,188.03,258.9,0,27.3,0.02,0,0,0,10.6,0,0,0
2018-05-10 20:50,66.86,,0,0,1224.45,0,259.71,187.38,272.23,0,29.8,0.02,0,0,0,0,-15.45,0,0
2018-05-10 20:55,66.86,,0,0,1223.89,0,263.22,187.51,264.07,0,29.8,0.02,0,0,0,0,-22.09,0,0
2018-05-10 21:00,67,10.6,0,0,1189.64,0,262.29,187.74,221.92,0,1.9,0.02,0,0,0,7.19,0,0,0
2018-05-10 21:05,67,,0,0,1202.99,0,250.76,187.16,199.92,0,0,0.02,0,0,0,19.66,0,0,0
2018-05-10 21:10,67,,0,0,1194.11,0,233.52,187.46,200.28,0,1.9,0.02,0,0,0,6.44,0,0,0
2018-05-10 21:15,67,,0,0,1189.06,0,213.04,187.44,232.79,0,27.6,0.02,0,0,0,0,-10.07,0,0
2018-05-10 21:20,67,,0,0,1188.73,0,215.92,188.61,200.65,0,0,0.02,0,0,0,0,-27.34,0,0
2018-05-10 21:25,67,,0,0,1210.72,0,214.34,187.29,202.99,0,2.1,0.02,0,0,0,0,-16.2,0,0
2018-05-10 21:30,62.04,10.3,0,0,1211.37,0,214.41,187.82,209.46,0,7.9,0.02,0,0,0,0,-28.31,0,0
2018-05-10 21:35,62.04,,0,0,1191.76,0,217.07,187.69,210.88,0,0,0.02,0,0,0,0,-43.68,0,0
2018-05-10 21:40,62.04,,0,0,1193.38,0,214.62,187.46,219.74,0,0,0.02,0,0,0,0,-54.8,0,0
2018-05-10 21:45,62.04,,0,0,1190.54,0,217.37,168.5,220.92,0,13,0.02,0,0,0,0,-58.7,0,0
2018-05-10 21:50,62.04,,0,0,1179.86,0,215.85,156.97,196.75,0,0,0.02,0,0,0,0,-40.67,0,0
2018-05-10 21:55,62.04,,0,0,1211.08,0,180.64,143.93,231.22,0,7.3,0.02,0,0,0,0,-38.3,0,0
2018-05-10 22:00,80.38,10.9,0,0,1192.23,0,188.05,141.35,244.18,0,0.9,0.02,0,0,0,0,-93.38,0,0
2018-05-10 22:05,80.38,,0,0,1176.5,0,215.77,161.21,275.07,0,26.6,0.02,0,0,0,0,-137.07,0,0
2018-05-10 22:10,80.38,,0,0,1194.79,0,214.31,185.48,289.12,0,29.4,0.02,0,0,0,0,-162.23,0,0
2018-05-10 22:15,80.38,,0,0,1205.61,0,212.41,188.48,254.1,0,6.1,0.02,0,0,0,0,-172.1,0,0
2018-05-10 22:20,80.38,,0,0,1191.83,0,216.17,188.44,231.97,0,0,0.02,0,0,0,0,-226.44,0,0
2018-05-10 22:25,80.38,,0,0,1200.45,0,212.77,187.83,211.3,0,0,0.02,0,0,0,0,-187.61,0,0
2018-05-10 22:30,61.95,10.9,0,0,1194.72,0,214.8,167.79,212.51,0,4.9,0.02,0,0,0,0,-183.93,0,0
2018-05-10 22:35,61.95,,0,0,1211.48,0,196.19,177.32,202.85,0,8.9,0.02,0,0,0,0,-193.38,0,0
2018-05-10 22:40,61.95,,0,0,1195.01,0,172.05,163.63,189.69,0,0,0.02,0,0,0,0,-189.15,0,0
2018-05-10 22:45,61.95,,0,0,1189.99,0,166.31,144.23,196.11,0,0.1,0.02,0,0,0,0,-164.36,0,0
2018-05-10 22:50,61.95,,0,0,1182.22,0,169.15,140.42,200.94,0,0.7,0.02,0,0,0,0,-152.79,0,0
2018-05-10 22:55,61.95,,0,0,1191.25,0,133.59,140.74,233.15,0,22.7,0.02,0,0,0,0,-160.03,0,0
2018-05-10 23:00,62.47,11.1,0,0,1201.45,0,116.29,140.25,205.41,0,0,0.02,0,0,0,0,-202.86,0,0
2018-05-10 23:05,62.47,,0,0,1207.32,0,152.11,140.39,213.92,0,0,0.02,0,0,0,0,-202.86,0,0
2018-05-10 23:10,62.47,,0,0,1223.84,0,165.7,140.09,197.23,0,0,0.02,0,0,0,0,-202.19,0,0
2018-05-10 23:15,62.47,,0,0,1219.07,0,168.14,139.99,204.93,0,5.9,0.02,0,0,0,0,-202.9,0,0
2018-05-10 23:20,62.47,,0,0,1203.82,0,163.18,139.44,202.97,0,11.4,0.02,0,0,0,0,-218.98,0,0
2018-05-10 23:25,62.47,,0,0,1194.62,0,166.19,139.06,215.81,0,13.6,0.02,0,0,0,0,-185.87,0,0
2018-05-10 23:30,59.61,11,0,0,1213.61,0,147.73,140.66,223.76,0,17.7,0.02,0,0,0,0,-23.37,0,0
2018-05-10 23:35,59.61,,0,0,1225.73,0,168.28,162.02,225.06,0,13.2,0.02,0,0,0,0,-54.9,0,0
2018-05-10 23:40,59.61,,0,0,1229.38,0,167.22,185.52,205.5,0,0,0.02,0,0,0,0,-65.25,0,0
2018-05-10 23:45,59.61,,0,0,1231.96,0,165.03,167.59,197.57,0,0,0.02,0,0,0,0,-59.96,0,0
2018-05-10 23:50,59.61,,0,0,1231.05,0,129.29,144.8,211.29,0,0,0.02,0,0,0,0,-32.79,0,0
2018-05-10 23:55,59.61,,0,0,1201.18,0,115.75,140.72,223.1,0,17.7,0.02,0,0,0,0,-40.53,0,0
2018-05-11 00:00,62.55,10.6,0,0,1208.87,0,135.17,140.09,204.25,0,2.9,0.02,0,0,0,30.2,0,0,0
2018-05-11 00:05,62.55,,0,0,1190.32,0,85.88,140.56,231.02,0,10.6,0.02,0,0,0,19.27,0,0,0
2018-05-11 00:10,62.55,,0,0,1191.66,0,5.1,150.53,268.99,0,20.3,0.02,0,0,0,10.83,0,0,0
2018-05-11 00:15,62.55,,0,0,1193.25,0,0,141.86,265.35,0,25.2,0.02,0,0,0,0,-1.24,0,0
2018-05-11 00:20,62.55,,0,0,1220.24,0,0,140.94,258.46,0,29.6,0.02,0,0,0,9.71,0,0,0
2018-05-11 00:25,62.55,,0,0,1222.01,0,0,140.28,247.35,0,17.6,0.02,0,0,0,4.94,0,0,0
2018-05-11 00:30,49.93,10.6,0,0,1219.79,0,0,140.79,228.37,0,0,0.02,0,0,0,0,-69.44,0,0
2018-05-11 00:35,49.93,,0,0,1217.77,0,0,140.16,212.53,0,2.4,0.02,0,0,0,0,-48.59,0,0
2018-05-11 00:40,49.93,,0,0,1223.42,0,0,141.09,212.25,0,0,0.02,0,0,0,0,-19.94,0,0
2018-05-11 00:45,49.93,,0,0,1205.25,0,0,139.41,212.16,0,6.2,0.02,0,0,0,16.34,0,0,0
2018-05-11 00:50,49.93,,0,0,1208.02,0,0,140.54,211.79,0,0,0.02,0,0,0,0,-4.21,0,0
2018-05-11 00:55,49.93,,0,0,1198.35,0,0,141.39,216.61,0,1.6,0.02,0,0,0,0,-16.08,0,0
2018-05-11 01:00,40.8,10.3,0,0,1216.73,0,0,139.75,230.98,0,8.1,0.02,0,0,0,0,-36.79,0,0
2018-05-11 01:05,40.8,,0,0,1232.19,0,0,140.39,206.58,0,2.8,0.02,0,0,0,0,-45.91,0,0
2018-05-11 01:10,40.8,,0,0,1228.65,0,0,141.24,192.41,0,0,0.02,0,0,0,0,-129.59,0,0
2018-05-11 01:15,40.8,,0,0,1230.75,0,0,140.36,209.1,0,5.1,0.02,0,0,0,0,-91.27,0,0
2018-05-11 01:20,40.8,,0,0,1217.42,0,0,141.26,220.47,0,4.8,0.02,0,0,0,0,-112.38,0,0
2018-05-11 01:25,40.8,,0,0,1216.59,0,0,140.04,215.32,0,6.1,0.02,0,0,0,0,-135.15,0,0
2018-05-11 01:30,37.5,10.7,0,0,1213.27,0,0,140.44,246.49,0,9.4,0.02,0,0,0,0,-87.86,0,0
2018-05-11 01:35,37.5,,0,0,1201.93,0,0,140.98,187.01,0,8.8,0.02,0,0,0,0,-125.56,0,0
2018-05-11 01:40,37.5,,0,0,1272.35,0,0,141.31,157.28,0,0,0.02,0,0,0,0,-165.39,0,0
2018-05-11 01:45,37.5,,0,0,1204.63,0,0,141.29,164.37,0,8.7,0.02,0,0,0,0,-141.92,0,0
2018-05-11 01:50,37.5,,0,0,1203.6,0,0,141.36,161.56,0,2.9,0.02,0,0,0,0,-163.86,0,0
2018-05-11 01:55,37.5,,0,0,1190.58,0,0,141.21,163.76,0,0,0.02,0,0,0,0,-161.15,0,0
2018-05-11 02:00,21.31,10.7,0,0,1199.98,0,0,140.61,147.4,0,0,0.02,0,0,0,0,-225.4,0,0
2018-05-11 02:05,21.31,,0,0,1234.23,0,0,140.91,177.51,0,6.4,0.02,0,0,0,0,-164.71,0,0
2018-05-11 02:10,21.31,,0,0,1211.27,0,0,141.09,158.27,0,0,0.02,0,0,0,0,-189.83,0,0
2018-05-11 02:15,21.31,,0,0,1188.93,0,0,140.79,169.85,0,0,0.02,0,0,0,0,-129.87,0,0
2018-05-11 02:20,21.31,,0,0,1184.76,0,0,140.05,176.78,0,0,0.02,0,0,0,0,-132.38,0,0
2018-05-11 02:25,21.31,,0,0,1167.87,0,0,139.28,144.95,0,0,0.02,0,0,0,0,-182.75,0,0
2018-05-11 02:30,13.49,10.7,0,0,1152.3,0,0,139.99,154.72,0,0,0.02,0,0,0,0,-136.85,0,0
2018-05-11 02:35,13.49,,0,0,1149.69,0,0,140.49,161.42,0,28.1,0.02,0,0,0,0,-98.16,0,0
2018-05-11 02:40,13.49,,0,0,1146.39,0,0,140.51,156.8,0,0,0.02,0,0,0,0,-131.74,0,0
2018-05-11 02:45,13.49,,0,0,1146.18,0,0,140.44,178.14,0,0,0.02,0,0,0,0,-107.13,0,0
2018-05-11 02:50,13.49,,0,0,1146.88,0,0,141.28,166.28,0,0,0.02,0,0,0,0,-127.33,0,0
