Time,Trading Price - $/MWh,Temperature - C,Solar (Rooftop) - MW,Solar (Utility) - MW,Wind - MW,Gas (Reciprocating) - MW,Gas (OCGT) - MW,Gas (CCGT) - MW,Gas (Steam) - MW,Hydro - MW,Battery (Discharging) - MW,Distillate - MW,Biomass - MW,Brown Coal - MW,Black Coal - MW,Imports - MW,Exports - MW,Battery (Charging) - MW,Pumps - MW
2018-05-07 10:25,51.14,,93.1,0,1224.49,0,0,147.98,196,0,0,0.02,0,0,0,17.73,0,0,0
2018-05-07 10:30,46.43,17.2,141.76,0,1219.95,0,0,148.59,181.06,0,0,0.02,0,0,0,0,-24.52,0,0
2018-05-07 10:35,46.43,,141.76,0,1211.98,0,0,148.88,188.06,0,0,0.02,0,0,0,0,-36.46,0,0
2018-05-07 10:40,46.43,,141.76,0,1217.53,0,0,148.17,181.21,0,0,0.02,0,0,0,0,-47.85,0,0
2018-05-07 10:45,46.43,,141.76,0,1218.44,0,0,148.49,184.74,0,0,0.02,0,0,0,0,-48.25,0,0
2018-05-07 10:50,46.43,,141.76,0,1219.36,0,0,148.24,178.73,0,0,0.02,0,0,0,0,-49.14,0,0
2018-05-07 10:55,46.43,,141.76,0,1218.56,0,0,149.09,174.33,0,0,0.02,0,0,0,0,-65.83,0,0
2018-05-07 11:00,46.56,16.7,166.43,0,1223.41,0,0,149.02,194.15,0,0,0.02,0,0,0,0,-80.88,0,0
2018-05-07 11:05,46.56,,166.43,0,1217.47,0,0,155.18,181.89,0,0,0.02,0,0,0,0,-89.4,0,0
2018-05-07 11:10,46.56,,166.43,0,1215.64,0,0,155.5,176.54,0,0,0.02,0,0,0,0,-110.96,0,0
2018-05-07 11:15,46.56,,166.43,0,1231.59,0,0,154.91,190.54,0,0,0.02,0,0,0,0,-40.96,0,0
2018-05-07 11:20,46.56,,166.43,0,1218.62,0,0,156.36,180.51,0,0,0.02,0,0,0,0,-58.31,0,0
2018-05-07 11:25,46.56,,166.43,0,1225.61,0,0,156.3,184.42,0,0,0.02,0,0,0,0,-50.86,0,0
2018-05-07 11:30,33.93,17.4,165.12,0,1208.68,0,0,154.75,173.18,0,0,0.02,0,0,0,0,-119.04,0,0
2018-05-07 11:35,33.93,,165.12,0,1219.94,0,0,156.2,186.14,0,0,0.02,0,0,0,0,-54.37,0,0
2018-05-07 11:40,33.93,,165.12,0,1232.25,0,0,155.23,201.19,0,0,0.02,0,0,0,0,-36.93,0,0
2018-05-07 11:45,33.93,,165.12,0,1210.64,0,0,155.62,181.65,0,0,0.02,0,0,0,0,-65.07,0,0
2018-05-07 11:50,33.93,,165.12,0,1224.39,0,0,157.21,185.06,0,0,0.02,0,0,0,0,-42.71,0,0
2018-05-07 11:55,33.93,,165.12,0,1211.61,0,0,155.7,184.21,0,0,0.02,0,0,0,0,-44.57,0,0
2018-05-07 12:00,29.25,17.9,169.24,0,1215.48,0,0,155.44,182.16,0,0,0.02,0,0,0,0,-39.32,0,0
2018-05-07 12:05,29.25,,169.24,0,1222.71,0,0,155.66,188.21,0,0,0.02,0,0,0,0,-41.21,0,0
2018-05-07 12:10,29.25,,169.24,0,1215.65,0,0,154.98,175.71,0,0,0.02,0,0,0,0,-65.14,0,0
2018-05-07 12:15,29.25,,169.24,0,1225.61,0,0,155.76,166.81,0,0,0.02,0,0,0,0,-5.24,0,0
2018-05-07 12:20,29.25,,169.24,0,1216.63,0,0,155.89,162.48,0,0,0.02,0,0,0,0,-15.31,0,0
2018-05-07 12:25,29.25,,169.24,0,1222.64,0,0,156.44,162.88,0,0,0.02,0,0,0,0,-10.44,0,0
2018-05-07 12:30,42.7,19.3,175.91,0,1218.45,0,0,155.87,161.51,0,0,0.02,0,0,0,0,-65.5,0,0
2018-05-07 12:35,42.7,,175.91,0,1217.78,0,0,155.78,164.5,0,0,0.02,0,0,0,0,-30.53,0,0
2018-05-07 12:40,42.7,,175.91,0,1223.99,0,0,151.39,156.31,0,0,0.02,0,0,0,5.5,0,0,0
2018-05-07 12:45,42.7,,175.91,0,1219.15,0,0,153.13,168.18,0,0,0.02,0,0,0,0,-31.21,0,0
2018-05-07 12:50,42.7,,175.91,0,1222.2,0,0,151.87,180.23,0,0,0.02,0,0,0,0,-63.67,0,0
2018-05-07 12:55,42.7,,175.91,0,1207.22,0,0,152.48,171.94,0,0,0.02,0,0,0,0,-96.64,0,0
2018-05-07 13:00,36.36,20.1,242.06,0,1224.66,0,0,153.28,153.74,0,0,0.02,0,0,0,0,-121.81,0,0
2018-05-07 13:05,36.36,,242.06,0,1210.93,0,0,152.92,160.99,0,0,0.02,0,0,0,0,-69.96,0,0
2018-05-07 13:10,36.36,,242.06,0,1225.34,0,0,153.1,188.65,0,0,0.02,0,0,0,0,-127.19,0,0
2018-05-07 13:15,36.36,,242.06,0,1222.65,0,0,154.98,181.62,0,0,0.02,0,0,0,0,-110.89,0,0
2018-05-07 13:20,36.36,,242.06,0,1227.49,0,0,154.56,171.19,0,0,0.02,0,0,0,0,-130.34,0,0
2018-05-07 13:25,36.36,,242.06,0,1217.41,0,0,156.25,170.12,0,0,0.02,0,0,0,0,-113.54,0,0
2018-05-07 13:30,53.61,19.8,256.04,0,1220.3,0,0,155.18,178.72,0,0,0.02,0,0,0,0,-184.04,0,0
2018-05-07 13:35,53.61,,256.04,0,1227.85,0,0,155.48,171.89,0,0,0.02,0,0,0,0,-141.66,0,0
2018-05-07 13:40,53.61,,256.04,0,1206.38,0,0,155.03,171.53,0,0,0.02,0,0,0,0,-146.58,0,0
2018-05-07 13:45,53.61,,256.04,0,1223.36,0,0,156.15,172.43,0,0,0.02,0,0,0,0,-137.67,0,0
2018-05-07 13:50,53.61,,256.04,0,1212.22,0,0,156.44,174.47,0,5.1,0.02,0,0,0,0,-133.71,0,0
2018-05-07 13:55,53.61,,256.04,0,1213.23,0,0,155.45,154.42,0,0,0.02,0,0,0,0,-150.5,0,0
2018-05-07 14:00,51.91,19.7,201.42,0,1199.4,0,0,156.84,156.68,0,0,0.02,0,0,0,0,-136.31,0,0
2018-05-07 14:05,51.91,,201.42,0,1220.47,0,0,155.63,163.92,0,8.3,0.02,0,0,0,0,-101.57,0,0
2018-05-07 14:10,51.91,,201.42,0,1195.53,0,0,154.05,170.82,0,0,0.02,0,0,0,0,-133.86,0,0
2018-05-07 14:15,51.91,,201.42,0,1207.98,0,0,155.69,169.25,0,0,0.02,0,0,0,0,-121.4,0,0
2018-05-07 14:20,51.91,,201.42,0,1184.04,0,0,155.07,178.59,0,2.9,0.02,0,0,0,0,-83.27,0,0
2018-05-07 14:25,51.91,,201.42,0,1202.28,0,0,155.51,187.13,0,6,0.02,0,0,0,0,-66.13,0,0
2018-05-07 14:30,54.51,19.8,164.31,0,1206.24,0,0,156.28,185.55,0,0,0.02,0,0,0,0,-28.01,0,0
2018-05-07 14:35,54.51,,164.31,0,1192.48,0,0,155.48,186.12,0,4.9,0.02,0,0,0,0,-41.77,0,0
2018-05-07 14:40,54.51,,164.31,0,1182.29,0,0,156.71,181.47,0,0,0.02,0,0,0,0,-56.22,0,0
2018-05-07 14:45,54.51,,164.31,0,1208.92,0,0,156.44,183.4,0,0,0.02,0,0,0,0,-66.52,0,0
2018-05-07 14:50,54.51,,164.31,0,1214.68,0,0,155.03,179.25,0,0,0.02,0,0,0,0,-88.7,0,0
2018-05-07 14:55,54.51,,164.31,0,1211.53,0,0,156.61,178.13,0,0,0.02,0,0,0,0,-94.23,0,0
2018-05-07 15:00,58.87,19.3,98.95,0,1205.52,0,0,155.22,185.92,0,0,0.02,0,0,0,0,-75.68,0,0
2018-05-07 15:05,58.87,,98.95,0,1199.62,0,0,154.98,182.87,0,0,0.02,0,0,0,0,-86.69,0,0
2018-05-07 15:10,58.87,,98.95,0,1188.8,0,0,156,196.18,0,8,0.02,0,0,0,0,-34.59,0,0
2018-05-07 15:15,58.87,,98.95,0,1191.13,0,0,155.58,184.03,0,0,0.02,0,0,0,0,-9.24,0,0
2018-05-07 15:20,58.87,,98.95,0,1193.99,0,0,156.05,178.68,0,0,0.02,0,0,0,0,-65.96,0,0
2018-05-07 15:25,58.87,,98.95,0,1195.64,0,0,156.13,187.25,0,0,0.02,0,0,0,0,-19.15,0,0
2018-05-07 15:30,56.49,18.1,52.28,0,1198.9,0,0,156.76,187.54,0,0,0.02,0,0,0,0,-53.61,0,0
2018-05-07 15:35,56.49,,52.28,0,1220.32,0,0,142.01,198.03,0,0,0.02,0,0,0,0,-51.62,0,0
2018-05-07 15:40,56.49,,52.28,0,1221.09,0,0,140.08,212.13,0,0,0.02,0,0,0,0,-7.69,0,0
2018-05-07 15:45,56.49,,52.28,0,1211.88,0,0,140.36,240.67,0,7.4,0.02,0,0,0,0,-15.52,0,0
2018-05-07 15:50,56.49,,52.28,0,1222.61,0,0,163.67,199.79,0,1,0.02,0,0,0,0,-41.34,0,0
2018-05-07 15:55,56.49,,52.28,0,1203.36,0,0,146.52,216.72,0,6.8,0.02,0,0,0,0,-51.57,0,0
2018-05-07 16:00,57.97,16,30.29,0,1185.27,0,0,159.74,207.68,0,0,0.02,0,0,0,0,-67.65,0,0
2018-05-07 16:05,57.97,,30.29,0,1208.27,0,0,151.75,221.06,0,0,0.02,0,0,0,0,-29.33,0,0
2018-05-07 16:10,57.97,,30.29,0,1197.13,0,0,162.81,206.22,0,0,0.02,0,0,0,0,-68.52,0,0
2018-05-07 16:15,57.97,,30.29,0,1230.98,0,15.4,179,206.52,0,1,0.02,0,0,0,0,-11.63,0,0
2018-05-07 16:20,57.97,,30.29,0,1209.91,0,38.7,180.96,209.2,0,3.5,0.02,0,0,0,0.78,0,0,0
2018-05-07 16:25,57.97,,30.29,0,1170.82,0,45.4,179.99,215.07,0,9.4,0.02,0,0,0,9.54,0,0,0
2018-05-07 16:30,70.89,15.4,18.97,0,1101.8,0,45.3,180.15,222.11,0,18.4,0.02,0,0,0,51.98,0,0,0
2018-05-07 16:35,70.89,,18.97,0,1063.3,0,45.4,180.68,207.81,0,3,0.02,0,0,0,122.92,0,0,0
2018-05-07 16:40,70.89,,18.97,0,1049.38,0,45.6,180.41,202.34,0,0,0.02,0,0,0,63.35,0,0,0
2018-05-07 16:45,70.89,,18.97,0,1019.17,0,56.8,180.99,222.28,0,0,0.02,0,0,0,121.71,0,0,0
2018-05-07 16:50,70.89,,18.97,0,954.13,0,69.2,178.81,235.45,0,0,0.02,0,0,0,205.62,0,0,0
2018-05-07 16:55,70.89,,18.97,0,916.76,0,68.6,180.45,249.52,0,0,0.02,0,0,0,221.55,0,0,0
2018-05-07 17:00,101.01,16.1,12.08,0,871.48,0,68.7,180.69,267.49,0,0,0.02,0,0,0,249.77,0,0,0
2018-05-07 17:05,101.01,,12.08,0,879.43,0,68.9,181.2,271.86,0,9.5,0.02,0,0,0,300.92,0,0,0
2018-05-07 17:10,101.01,,12.08,0,863.66,0,85.7,181.39,277.68,0,2,0.02,0,0,0,274.71,0,0,0
2018-05-07 17:15,101.01,,12.08,0,850.97,0,91.3,180.64,258.7,0,1,0.02,0,0,0,292.52,0,0,0
2018-05-07 17:20,101.01,,12.08,0,816.32,0,91.6,181.01,290.43,0,26,0.02,0,0,0,281.1,0,0,0
2018-05-07 17:25,101.01,,12.08,0,762.5,0,127.51,180.54,290.42,0,29.3,0.02,0,0,0,285.14,0,0,0
2018-05-07 17:30,106.73,15.7,2.7,0,737.44,0,171.33,180.95,287.49,0,29.5,0.02,0,0,0,303.14,0,0,0
2018-05-07 17:35,106.73,,2.7,0,709.22,0,208.91,181.61,264.46,0,2.5,0.02,0,0,0,317.39,0,0,0
2018-05-07 17:40,106.73,,2.7,0,683.16,0,212.37,181.26,255.79,0,6.7,0.02,0,0,0,376.07,0,0,0
2018-05-07 17:45,106.73,,2.7,0,680.55,0,209.87,181.16,266.55,0,6.5,0.02,0,0,0,380.04,0,0,0
2018-05-07 17:50,106.73,,2.7,0,675.82,0,210.03,181.04,243.11,0,0.5,0.02,0,0,0,389.02,0,0,0
2018-05-07 17:55,106.73,,2.7,0,615.83,0,212.11,180.84,286.82,0,24.3,0.02,0,0,0,439.9,0,0,0
2018-05-07 18:00,96.66,14.9,0,0,600.88,0,210.54,181.86,237.31,0,0.3,0.02,0,0,0,413.82,0,0,0
2018-05-07 18:05,96.66,,0,0,613.86,0,212.13,181.59,283.77,0,0.4,0.02,0,0,0,402.57,0,0,0
2018-05-07 18:10,96.66,,0,0,603.29,0,210.75,181.29,330.13,0,4.7,0.02,0,0,0,397.12,0,0,0
2018-05-07 18:15,96.66,,0,0,587.56,0,213.47,181.71,350.67,0,5,0.02,0,0,0,411.41,0,0,0
2018-05-07 18:20,96.66,,0,0,561.51,0,214.14,181.69,359.31,0,13.9,0.02,0,0,0,478.16,0,0,0
2018-05-07 18:25,96.66,,0,0,543.13,0,211.15,182.36,353.17,0,4.3,0.02,0,0,0,470.81,0,0,0
2018-05-07 18:30,99.12,16.2,0,0,524.51,0,212.73,181.29,344.92,0,2.3,0.02,0,0,0,461.31,0,0,0
2018-05-07 18:35,99.12,,0,0,474.27,0,210.69,181.81,386.23,0,3.9,0.02,0,0,0,519.08,0,0,0
2018-05-07 18:40,99.12,,0,0,470.26,0,209.94,181.76,375.9,0,4.3,0.02,0,0,0,552.23,0,0,0
2018-05-07 18:45,99.12,,0,0,468.47,0,212.16,181.62,376.17,0,4.2,0.02,0,0,0,540.93,0,0,0
2018-05-07 18:50,99.12,,0,0,430.23,0,209.72,181.86,382.01,0,10.6,0.02,0,0,0,558.33,0,0,0
2018-05-07 18:55,99.12,,0,0,422.48,0,214.14,181.84,377.75,0,2.5,0.02,0,0,0,568.99,0,0,0
2018-05-07 19:00,84.86,16.1,0,0,405.48,0,214.21,182.06,351.38,0,0.4,0.02,0,0,0,579.94,0,0,0
2018-05-07 19:05,84.86,,0,0,393.07,0,210.87,181.54,382.04,0,0.5,0.02,0,0,0,597,0,0,0
2018-05-07 19:10,84.86,,0,0,416.67,0,210.13,181.81,376.42,0,0.4,0.02,0,0,0,580.28,0,0,0
2018-05-07 19:15,84.86,,0,0,429.31,0,211.79,181.69,367.84,0,0.5,0.02,0,0,0,576.81,0,0,0
2018-05-07 19:20,84.86,,0,0,455.49,0,213.16,182.19,347.94,0,0,0.02,0,0,0,533.82,0,0,0
2018-05-07 19:25,84.86,,0,0,454.92,0,212.58,181.79,365.6,0,0,0.02,0,0,0,534.01,0,0,0
2018-05-07 19:30,87.73,15.9,0,0,449.33,0,212.4,181.31,371.45,0,0,0.02,0,0,0,482.81,0,0,0
2018-05-07 19:35,87.73,,0,0,431.75,0,213.86,181.19,369.78,0,0,0.02,0,0,0,488.06,0,0,0
2018-05-07 19:40,87.73,,0,0,431.91,0,212.07,181.94,338.7,0,0,0.02,0,0,0,531.56,0,0,0
2018-05-07 19:45,87.73,,0,0,438.13,0,214.4,182.32,330.09,0,0,0.02,0,0,0,504.95,0,0,0
2018-05-07 19:50,87.73,,0,0,421.65,0,211.76,181.39,359.92,0,0,0.02,0,0,0,530.74,0,0,0
2018-05-07 19:55,87.73,,0,0,365.23,0,212.3,182.01,351.6,0,4.4,0.02,0,0,0,544.88,0,0,0
2018-05-07 20:00,83.2,15.8,0,0,359.03,0,211.94,181.79,352.39,0,0,0.02,0,0,0,577.36,0,0,0
2018-05-07 20:05,83.2,,0,0,352.62,0,212.38,181.79,371.83,0,0,0.02,0,0,0,574.85,0,0,0
2018-05-07 20:10,83.2,,0,0,399.76,0,213.35,180.41,327.48,0,0,0.02,0,0,0,558.89,0,0,0
2018-05-07 20:15,83.2,,0,0,392.48,0,211.78,180.6,342.92,0,0,0.02,0,0,0,507.06,0,0,0
2018-05-07 20:20,83.2,,0,0,367.22,0,213.21,179.81,350.15,0,0,0.02,0,0,0,545.09,0,0,0
2018-05-07 20:25,83.2,,0,0,393.3,0,215.29,180.73,350.34,0,0,0.02,0,0,0,530.8,0,0,0
2018-05-07 20:30,74.39,15,0,0,403.81,0,213.11,181.39,327.54,0,0,0.02,0,0,0,464.09,0,0,0
2018-05-07 20:35,74.39,,0,0,402.16,0,213.88,180.86,334.8,0,0,0.02,0,0,0,498.19,0,0,0
2018-05-07 20:40,74.39,,0,0,415.27,0,212.41,181.69,304.62,0,0,0.02,0,0,0,513.65,0,0,0
2018-05-07 20:45,74.39,,0,0,426.9,0,183.88,181.04,324.8,0,0,0.02,0,0,0,448.53,0,0,0
2018-05-07 20:50,74.39,,0,0,422.99,0,214.02,181.01,340.04,0,0,0.02,0,0,0,447.11,0,0,0
2018-05-07 20:55,74.39,,0,0,429.21,0,215.09,181.66,340.93,0,0,0.02,0,0,0,509.34,0,0,0
2018-05-07 21:00,72,14.6,0,0,417.28,0,178.64,181.26,306.82,0,0,0.02,0,0,0,431.69,0,0,0
2018-05-07 21:05,72,,0,0,414.63,0,208.42,181.24,327.8,0,0,0.02,0,0,0,430.28,0,0,0
2018-05-07 21:10,72,,0,0,384.71,0,212.62,181.89,337.63,0,0,0.02,0,0,0,430.24,0,0,0
2018-05-07 21:15,72,,0,0,376.02,0,213.89,181.36,341.75,0,8.2,0.02,0,0,0,451.8,0,0,0
2018-05-07 21:20,72,,0,0,375.3,0,214.54,181.61,324.48,0,0.5,0.02,0,0,0,474.62,0,0,0
2018-05-07 21:25,72,,0,0,395.32,0,213.95,181.49,314.68,0,12.2,0.02,0,0,0,446.93,0,0,0
2018-05-07 21:30,73.56,14.5,0,0,411.52,0,214.12,181.81,279.81,0,0,0.02,0,0,0,404.23,0,0,0
2018-05-07 21:35,73.56,,0,0,391.98,0,203.74,181.76,325.29,0,0,0.02,0,0,0,418.58,0,0,0
2018-05-07 21:40,73.56,,0,0,385.15,0,169.52,182.5,359.44,0,0,0.02,0,0,0,408.05,0,0,0
2018-05-07 21:45,73.56,,0,0,377.4,0,165.5,182.37,352.2,0,0,0.02,0,0,0,401.04,0,0,0
2018-05-07 21:50,73.56,,0,0,361.24,0,167.02,181.84,344.61,0,0,0.02,0,0,0,441.51,0,0,0
2018-05-07 21:55,73.56,,0,0,346.11,0,168.51,181.46,337.79,0,0,0.02,0,0,0,459.39,0,0,0
2018-05-07 22:00,94.96,14,0,0,329.3,0,168.06,181.99,300.7,0,0,0.02,0,0,0,454.94,0,0,0
2018-05-07 22:05,94.96,,0,0,299.11,0,168.65,181.41,358.91,0,0,0.02,0,0,0,464.37,0,0,0
2018-05-07 22:10,94.96,,0,0,274.58,0,167.42,181.41,393.73,0,8.4,0.02,0,0,0,454.53,0,0,0
2018-05-07 22:15,94.96,,0,0,257.88,0,169.65,182.41,356.67,0,0.3,0.02,0,0,0,487.47,0,0,0
2018-05-07 22:20,94.96,,0,0,281.84,0,168.68,182.47,317.32,0,0.2,0.02,0,0,0,502.14,0,0,0
2018-05-07 22:25,94.96,,0,0,290.44,0,168.85,182.21,355.48,0,10.3,0.02,0,0,0,478.64,0,0,0
2018-05-07 22:30,78.52,13.4,0,0,297.01,0,168.67,182.71,321.23,0,0.1,0.02,0,0,0,462.56,0,0,0
2018-05-07 22:35,78.52,,0,0,286.6,0,165.73,182.07,373.99,0,0,0.02,0,0,0,491.02,0,0,0
2018-05-07 22:40,78.52,,0,0,284.57,0,169.2,182.82,330.67,0,0,0.02,0,0,0,440.75,0,0,0
2018-05-07 22:45,78.52,,0,0,284.21,0,169.03,182.07,357.31,0,0,0.02,0,0,0,459.21,0,0,0
2018-05-07 22:50,78.52,,0,0,262.86,0,167.08,182.17,365.77,0,0,0.02,0,0,0,452.24,0,0,0
2018-05-07 22:55,78.52,,0,0,249.5,0,167.83,181.85,339.39,0,0,0.02,0,0,0,462.96,0,0,0
2018-05-07 23:00,78.37,12.9,0,0,240.85,0,169.35,182.39,335.82,0,0,0.02,0,0,0,448.33,0,0,0
2018-05-07 23:05,78.37,,0,0,231.11,0,168.77,182.26,391.81,0,0,0.02,0,0,0,428.14,0,0,0
2018-05-07 23:10,78.37,,0,0,233.27,0,168.83,182.94,419.25,0,0,0.02,0,0,0,405.31,0,0,0
2018-05-07 23:15,78.37,,0,0,242.87,0,168.19,183.24,420.78,0,1.1,0.02,0,0,0,399.04,0,0,0
2018-05-07 23:20,78.37,,0,0,241.85,0,168.68,183.1,418.89,0,0,0.02,0,0,0,392.17,0,0,0
2018-05-07 23:25,78.37,,0,0,229.06,0,171.78,182.87,441.46,0,0,0.02,0,0,0,430.5,0,0,0
2018-05-07 23:30,140.68,12.5,0,0,216.98,0,170.1,182.97,461.07,0,0,0.02,0,0,0,527.38,0,0,0
2018-05-07 23:35,140.68,,0,0,206.79,0,167.92,183.27,450.68,0,18.1,0.02,0,0,0,582.36,0,0,0
2018-05-07 23:40,140.68,,0,0,193.37,0,171.34,183.25,445.94,0,2.5,0.02,0,0,0,607.78,0,0,0
2018-05-07 23:45,140.68,,0,0,181.91,0,171.7,183.55,438.63,0,1.6,0.02,0,0,0,600.9,0,0,0
2018-05-07 23:50,140.68,,0,0,177.25,0,167.17,182.97,446.6,0,3.1,0.02,0,0,0,596.07,0,0,0
2018-05-07 23:55,140.68,,0,0,173.08,0,167.98,182.95,455.02,0,2.3,0.02,0,0,0,587.55,0,0,0
2018-05-08 00:00,115,11.9,0,0,172.72,0,169.15,183.4,439.06,0,0.3,0.02,0,0,0,593.99,0,0,0
2018-05-08 00:05,115,,0,0,179,0,166.56,182.64,443.47,0,22.3,0.02,0,0,0,547.67,0,0,0
2018-05-08 00:10,115,,0,0,195.83,0,167.92,183.57,431.45,0,1.9,0.02,0,0,0,509.66,0,0,0
2018-05-08 00:15,115,,0,0,190.87,0,169.01,183.42,424.06,0,0,0.02,0,0,0,517.99,0,0,0
2018-05-08 00:20,115,,0,0,189.51,0,171.16,183.92,416.85,0,0,0.02,0,0,0,545.79,0,0,0
2018-05-08 00:25,115,,0,0,188.47,0,170.03,183.15,414.88,0,0,0.02,0,0,0,522.5,0,0,0
2018-05-08 00:30,101.44,11.7,0,0,185.69,0,168.19,183.52,409.71,0,27.4,0.02,0,0,0,531.6,0,0,0
2018-05-08 00:35,101.44,,0,0,194.5,0,121.82,184.02,420.12,0,5.3,0.02,0,0,0,566.13,0,0,0
2018-05-08 00:40,101.44,,0,0,202.1,0,74.15,184.07,399.21,0,26.6,0.02,0,0,0,580.32,0,0,0
2018-05-08 00:45,101.44,,0,0,201.97,0,47.5,183.82,426.98,0,2.7,0.02,0,0,0,583.31,0,0,0
2018-05-08 00:50,101.44,,0,0,196.83,0,47.4,184.17,411.52,0,15.3,0.02,0,0,0,594.06,0,0,0
2018-05-08 00:55,101.44,,0,0,184.72,0,47.6,183.52,430.12,0,0,0.02,0,0,0,600.89,0,0,0
2018-05-08 01:00,97.05,11.8,0,0,179.1,0,47.6,183.8,401.8,0,6,0.02,0,0,0,553.74,0,0,0
2018-05-08 01:05,97.05,,0,0,174.06,0,47.6,183.75,379.54,0,27.4,0.02,0,0,0,547.98,0,0,0
2018-05-08 01:10,97.05,,0,0,168.55,0,47.6,183.85,421.78,0,29.8,0.02,0,0,0,510.98,0,0,0
2018-05-08 01:15,97.05,,0,0,158.81,0,47.5,184.27,413.02,0,5.2,0.02,0,0,0,515.69,0,0,0
2018-05-08 01:20,97.05,,0,0,167.29,0,47.6,184.07,411.75,0,7.1,0.02,0,0,0,563.28,0,0,0
2018-05-08 01:25,97.05,,0,0,169.77,0,47.5,184.1,407.57,0,3.8,0.02,0,0,0,530.67,0,0,0
2018-05-08 01:30,100.71,11.6,0,0,171.2,0,47.5,184.52,401.84,0,3.9,0.02,0,0,0,486.51,0,0,0
2018-05-08 01:35,100.71,,0,0,166.41,0,47.7,184.22,382.14,0,3.5,0.02,0,0,0,490.54,0,0,0
2018-05-08 01:40,100.71,,0,0,160.32,0,47.7,184.5,366.94,0,1.1,0.02,0,0,0,486.66,0,0,0
2018-05-08 01:45,100.71,,0,0,151.57,0,47.6,184.45,370.85,0,14.6,0.02,0,0,0,518.56,0,0,0
2018-05-08 01:50,100.71,,0,0,147.73,0,47.8,184.7,367.73,0,13.9,0.02,0,0,0,486.46,0,0,0
2018-05-08 01:55,100.71,,0,0,141.8,0,47.6,184.87,365.03,0,0,0.02,0,0,0,527.9,0,0,0
2018-05-08 02:00,88.43,11.1,0,0,140.62,0,47.7,184.7,336.18,0,22.7,0.02,0,0,0,546.91,0,0,0
2018-05-08 02:05,88.43,,0,0,134.42,0,47.7,165.55,362.52,0,9.2,0.02,0,0,0,532.98,0,0,0
2018-05-08 02:10,88.43,,0,0,127.63,0,47.8,142.92,349.88,0,9.4,0.02,0,0,0,556.77,0,0,0
2018-05-08 02:15,88.43,,0,0,120.29,0,47.7,139.98,340.71,0,0,0.02,0,0,0,584.22,0,0,0
2018-05-08 02:20,88.43,,0,0,119.26,0,47.6,140.92,317.8,0,7.8,0.02,0,0,0,590.18,0,0,0
2018-05-08 02:25,88.43,,0,0,114.89,0,47.6,141.19,342.48,0,0,0.02,0,0,0,590.36,0,0,0
2018-05-08 02:30,86.63,10.6,0,0,111,0,47.7,140.25,330.7,0,0.7,0.02,0,0,0,579.67,0,0,0
2018-05-08 02:35,86.63,,0,0,108.99,0,47.7,141.86,337.15,0,0,0.02,0,0,0,582.44,0,0,0
2018-05-08 02:40,86.63,,0,0,109.51,0,47.7,139.81,336.53,0,0,0.02,0,0,0,584.95,0,0,0
2018-05-08 02:45,86.63,,0,0,109.79,0,47.7,140.32,344.37,0,0,0.02,0,0,0,578.81,0,0,0
2018-05-08 02:50,86.63,,0,0,104.46,0,47.8,140.71,338.97,0,0,0.02,0,0,0,581.21,0,0,0
2018-05-08 02:55,86.63,,0,0,93.78,0,47.9,140.72,344.65,0,0,0.02,0,0,0,587.9,0,0,0
2018-05-08 03:00,79.34,10.6,0,0,85.44,0,47.8,140.95,346.22,0,0,0.02,0,0,0,610.5,0,0,0
2018-05-08 03:05,79.34,,0,0,80.32,0,47.7,140.55,334.89,0,0,0.02,0,0,0,580.24,0,0,0
2018-05-08 03:10,79.34,,0,0,76.29,0,47.9,140.22,348.72,0,0,0.02,0,0,0,618.02,0,0,0
2018-05-08 03:15,79.34,,0,0,75.51,0,47.6,140.66,337.69,0,0,0.02,0,0,0,597.45,0,0,0
2018-05-08 03:20,79.34,,0,0,75.34,0,47.7,140.7,332.85,0,0,0.02,0,0,0,620.42,0,0,0
2018-05-08 03:25,79.34,,0,0,78.79,0,47.6,139.91,307.92,0,0,0.02,0,0,0,605.5,0,0,0
2018-05-08 03:30,77.51,10.8,0,0,76.38,0,47.6,140.35,329.7,0,0,0.02,0,0,0,624.79,0,0,0
2018-05-08 03:35,77.51,,0,0,74.49,0,47.7,140.56,303.07,0,0,0.02,0,0,0,614.44,0,0,0
2018-05-08 03:40,77.51,,0,0,72.44,0,47.7,139.96,313.56,0,0,0.02,0,0,0,611.12,0,0,0
2018-05-08 03:45,77.51,,0,0,73.35,0,47.5,139.87,303.35,0,0,0.02,0,0,0,597.97,0,0,0
2018-05-08 03:50,77.51,,0,0,73.5,0,47.5,140.19,324.93,0,0,0.02,0,0,0,605.66,0,0,0
2018-05-08 03:55,77.51,,0,0,73.06,0,47.7,141.27,332.34,0,0,0.02,0,0,0,589.5,0,0,0
2018-05-08 04:00,74.64,11.2,0,0,73.54,0,47.6,138.44,316.24,0,0,0.02,0,0,0,641.96,0,0,0
2018-05-08 04:05,74.64,,0,0,65.58,0,47.7,163.16,303.62,0,0,0.02,0,0,0,558.82,0,0,0
2018-05-08 04:10,74.64,,0,0,65.3,0,47.9,182.62,315.35,0,0,0.02,0,0,0,573.96,0,0,0
2018-05-08 04:15,74.64,,0,0,63.66,0,47.8,184.9,312.88,0,0,0.02,0,0,0,560.26,0,0,0
2018-05-08 04:20,74.64,,0,0,50.31,0,47.8,185.68,301.36,0,0,0.02,0,0,0,577.64,0,0,0
