Time,Trading Price - $/MWh,Temperature - C,Solar (Rooftop) - MW,Solar (Utility) - MW,Wind - MW,Gas (Reciprocating) - MW,Gas (OCGT) - MW,Gas (CCGT) - MW,Gas (Steam) - MW,Hydro - MW,Battery (Discharging) - MW,Distillate - MW,Biomass - MW,Brown Coal - MW,Black Coal - MW,Imports - MW,Exports - MW,Battery (Charging) - MW,Pumps - MW
2018-05-13 23:30,178.64,8.2,0,0,303.65,0,83.66,187.64,398.63,0,0,0.02,0,0,0,442.44,0,-5.4,0
2018-05-13 23:35,178.64,,0,0,296.1,0,83.63,185.02,447.46,0,27.3,0.02,0,0,0,487.07,0,0,0
2018-05-13 23:40,178.64,,0,0,287.85,0,83.82,187.17,420.1,0,29.8,0.02,0,0,0,507.09,0,0,0
2018-05-13 23:45,178.64,,0,0,276.24,0,83.61,187.42,446.49,0,29.8,0.02,0,0,0,533.46,0,0,0
2018-05-13 23:50,178.64,,0,0,281.15,0,83.72,187.72,416.89,0,29.7,0.02,0,0,0,507.33,0,0,0
2018-05-13 23:55,178.64,,0,0,277.12,0,83.85,187.49,432.12,0,29.8,0.02,0,0,0,516.96,0,0,0
2018-05-14 00:00,127.32,7.7,0,0,279.44,0,83.64,188.34,388.01,0,29.7,0.02,0,0,0,510.41,0,0,0
2018-05-14 00:05,127.32,,0,0,284.99,0,83.74,187.89,402.35,0,29.7,0.02,0,0,0,511.49,0,0,0
2018-05-14 00:10,127.32,,0,0,280.51,0,84.11,186.44,402.49,0,29.8,0.02,0,0,0,490.15,0,0,0
2018-05-14 00:15,127.32,,0,0,292.97,0,83.84,187.03,359.25,0,15.8,0.02,0,0,0,483.56,0,0,0
2018-05-14 00:20,127.32,,0,0,293.54,0,84.11,186.64,378.81,0,28.5,0.02,0,0,0,481.33,0,0,0
2018-05-14 00:25,127.32,,0,0,308.35,0,84.39,187.57,331.6,0,30,0.02,0,0,0,481.36,0,0,0
2018-05-14 00:30,110.38,7.6,0,0,308.98,0,83.6,187.34,361.46,0,20.6,0.02,0,0,0,440.12,0,0,0
2018-05-14 00:35,110.38,,0,0,314.07,0,84.21,188.67,387.79,0,24.3,0.02,0,0,0,481.32,0,0,0
2018-05-14 00:40,110.38,,0,0,307.46,0,84.11,189.14,349.75,0,0.9,0.02,0,0,0,479.78,0,0,0
2018-05-14 00:45,110.38,,0,0,295.86,0,84.34,189.27,337.85,0,21.7,0.02,0,0,0,498.1,0,0,0
2018-05-14 00:50,110.38,,0,0,284.71,0,83.87,188.67,359.53,0,11.3,0.02,0,0,0,489.66,0,0,0
2018-05-14 00:55,110.38,,0,0,272.38,0,84.34,186.84,329.57,0,4.5,0.02,0,0,0,463.97,0,0,0
2018-05-14 01:00,90.07,7.8,0,0,252.73,0,83.99,188.19,338.26,0,12.6,0.02,0,0,0,493,0,0,0
2018-05-14 01:05,90.07,,0,0,242.92,0,84.08,188.12,343.82,0,21,0.02,0,0,0,504.94,0,0,0
2018-05-14 01:10,90.07,,0,0,227.77,0,84.1,189.02,311.29,0,0.7,0.02,0,0,0,535.06,0,0,0
2018-05-14 01:15,90.07,,0,0,223.42,0,84.06,188.84,309.53,0,0,0.02,0,0,0,547.28,0,-7.2,0
2018-05-14 01:20,90.07,,0,0,217.31,0,83.58,189.29,305.65,0,0,0.02,0,0,0,556.68,0,0,0
2018-05-14 01:25,90.07,,0,0,203.85,0,83.59,189.14,281.28,0,0,0.02,0,0,0,577.57,0,-1.4,0
2018-05-14 01:30,79.89,8,0,0,201.48,0,83.82,188.87,265.43,0,0,0.02,0,0,0,589.55,0,0,0
2018-05-14 01:35,79.89,,0,0,203.78,0,84.11,188.17,230.81,0,0,0.02,0,0,0,565.64,0,0,0
2018-05-14 01:40,79.89,,0,0,210.49,0,83.84,189.14,198.78,0,0,0.02,0,0,0,592.1,0,-38.5,0
2018-05-14 01:45,79.89,,0,0,205.56,0,83.61,188.24,185.16,0,0,0.02,0,0,0,619.63,0,-28.7,0
2018-05-14 01:50,79.89,,0,0,205.23,0,83.84,188.42,162.51,0,0,0.02,0,0,0,599.91,0,-38.8,0
2018-05-14 01:55,79.89,,0,0,201.2,0,84.11,166.99,164.75,0,0,0.02,0,0,0,632.01,0,-7.6,0
2018-05-14 02:00,76.97,8,0,0,193.48,0,83.84,162.92,155.75,0,0,0.02,0,0,0,607.71,0,-35.9,0
2018-05-14 02:05,76.97,,0,0,189.71,0,84.07,158.09,185.5,0,0,0.02,0,0,0,609.13,0,-36.2,0
2018-05-14 02:10,76.97,,0,0,191.6,0,84.1,180.29,161.68,0,0,0.02,0,0,0,633.97,0,-39.6,0
2018-05-14 02:15,76.97,,0,0,194.81,0,84.1,165.2,165.5,0,0,0.02,0,0,0,553.05,0,-39.1,0
2018-05-14 02:20,76.97,,0,0,200.27,0,84.11,144.83,180.11,0,0,0.02,0,0,0,588.01,0,-6.7,0
2018-05-14 02:25,76.97,,0,0,198.53,0,84.65,162.33,172.73,0,0,0.02,0,0,0,583.82,0,-0.5,0
2018-05-14 02:30,75.04,7.4,0,0,197.18,0,84.15,188.33,163.71,0,0,0.02,0,0,0,545.56,0,-35.1,0
2018-05-14 02:35,75.04,,0,0,202.43,0,84.56,189.09,161.93,0,0,0.02,0,0,0,575.95,0,-3,0
2018-05-14 02:40,75.04,,0,0,198.16,0,84.67,189.15,158.18,0,0,0.02,0,0,0,581.93,0,-1.1,0
2018-05-14 02:45,75.04,,0,0,192.02,0,84.64,189.48,171.35,0,0,0.02,0,0,0,579.96,0,-13.4,0
2018-05-14 02:50,75.04,,0,0,182.9,0,84.64,188.44,154.84,0,0,0.02,0,0,0,608.42,0,-18.5,0
2018-05-14 02:55,75.04,,0,0,171.61,0,84.68,166.92,164.53,0,0,0.02,0,0,0,575.79,0,-22.2,0
2018-05-14 03:00,84.09,7.2,0,0,176.08,0,84.38,182.78,166.95,0,0,0.02,0,0,0,576.49,0,-20.4,0
2018-05-14 03:05,84.09,,0,0,173.12,0,84.89,189.61,153.94,0,0,0.02,0,0,0,560.77,0,-9.9,0
2018-05-14 03:10,84.09,,0,0,166.36,0,84.64,189.87,150.98,0,0,0.02,0,0,0,558.96,0,-18.5,0
2018-05-14 03:15,84.09,,0,0,161.95,0,84.62,189.3,161.37,0,0,0.02,0,0,0,572.2,0,-0.7,0
2018-05-14 03:20,84.09,,0,0,152.98,0,84.64,190.52,155.15,0,0,0.02,0,0,0,553.16,0,-25,0
2018-05-14 03:25,84.09,,0,0,131,0,84.65,189.54,160.72,0,0,0.02,0,0,0,611.6,0,-0.2,0
2018-05-14 03:30,82.17,6.5,0,0,125.19,0,84.66,188.94,159.53,0,0,0.02,0,0,0,624.95,0,-0.3,0
2018-05-14 03:35,82.17,,0,0,114.45,0,84.66,190.77,154.56,0,0,0.02,0,0,0,617.94,0,-6.4,0
2018-05-14 03:40,82.17,,0,0,108.76,0,84.68,173.5,165.2,0,0,0.02,0,0,0,599.36,0,-13.8,0
2018-05-14 03:45,82.17,,0,0,104.54,0,84.38,189.74,168.29,0,0,0.02,0,0,0,618.91,0,-0.3,0
2018-05-14 03:50,82.17,,0,0,101.21,0,84.65,191.09,155.38,0,0,0.02,0,0,0,614.35,0,-0.3,0
2018-05-14 03:55,82.17,,0,0,100.68,0,84.65,190.65,149.59,0,0,0.02,0,0,0,619.74,0,-7.3,0
2018-05-14 04:00,84.63,5.9,0,0,95.38,0,84.44,178.06,172.18,0,0,0.02,0,0,0,627.26,0,-0.2,0
2018-05-14 04:05,84.63,,0,0,89.94,0,84.67,155.34,157.65,0,4.3,0.02,0,0,0,657.47,0,0,0
2018-05-14 04:10,84.63,,0,0,89.06,0,84.66,145.13,161.79,0,12.7,0.02,0,0,0,635.99,0,0,0
2018-05-14 04:15,84.63,,0,0,82.47,0,84.65,142.1,170.13,0,0,0.02,0,0,0,636.01,0,0,0
2018-05-14 04:20,84.63,,0,0,86,0,84.67,141.91,160.01,0,0,0.02,0,0,0,625.02,0,-6.4,0
2018-05-14 04:25,84.63,,0,0,94.53,0,84.66,141.67,164.19,0,0,0.02,0,0,0,621.39,0,-1.2,0
2018-05-14 04:30,85.98,6.8,0,0,96.5,0,84.5,142.16,162.83,0,0,0.02,0,0,0,613.46,0,-1.5,0
2018-05-14 04:35,85.98,,0,0,95.08,0,84.67,140.3,168.55,0,0,0.02,0,0,0,627.5,0,-0.2,0
2018-05-14 04:40,85.98,,0,0,95.8,0,84.64,141.36,157.86,0,0,0.02,0,0,0,621.65,0,-0.4,0
2018-05-14 04:45,85.98,,0,0,101.53,0,84.66,141.46,164.63,0,0,0.02,0,0,0,620.8,0,-0.4,0
2018-05-14 04:50,85.98,,0,0,107.32,0,84.66,141.46,168.08,0,0,0.02,0,0,0,604.33,0,-27.6,0
2018-05-14 04:55,85.98,,0,0,111.99,0,84.39,142.64,168.37,0,0,0.02,0,0,0,583.4,0,-2,0
2018-05-14 05:00,95.46,7.2,0,0,116.03,0,84.67,141.19,166.72,0,0,0.02,0,0,0,591.36,0,-17.5,0
2018-05-14 05:05,95.46,,0,0,113.06,0,84.36,141.31,182.64,0,1.4,0.02,0,0,0,515.03,0,0,0
2018-05-14 05:10,95.46,,0,0,106.47,0,84.4,141.49,212.28,0,9.4,0.02,0,0,0,530.95,0,0,0
2018-05-14 05:15,95.46,,0,0,106.05,0,84.67,142.04,257.67,0,0,0.02,0,0,0,472.01,0,-0.2,0
2018-05-14 05:20,95.46,,0,0,110.04,0,84.51,140.95,290.65,0,0,0.02,0,0,0,482.23,0,-3.9,0
2018-05-14 05:25,95.46,,0,0,109.74,0,84.96,141.59,304.84,0,0,0.02,0,0,0,500.27,0,-1.5,0
2018-05-14 05:30,121.87,8,0,0,98.89,0,84.66,164.17,298.68,0,0,0.02,0,0,0,471.31,0,-3.6,0
2018-05-14 05:35,121.87,,0,0,99.99,0,84.66,186.15,306.52,0,0,0.02,0,0,0,482.22,0,0,0
2018-05-14 05:40,121.87,,0,0,89.62,0,84.66,191.57,320.23,0,0,0.02,0,0,0,482.16,0,-25.9,0
2018-05-14 05:45,121.87,,0,0,80.78,0,84.4,192.08,324.21,0,0,0.02,0,0,0,482.19,0,-12.2,0
2018-05-14 05:50,121.87,,0,0,76.17,0,84.39,191.73,377.29,0,3.1,0.02,0,0,0,500.08,0,0,0
2018-05-14 05:55,121.87,,0,0,70.97,0,84.67,191.35,377,0,0.5,0.02,0,0,0,468.24,0,0,0
2018-05-14 06:00,182.3,8.5,0,0,62.44,0,132.78,191.28,379.84,0,28.2,0.02,0,0,0,403.1,0,0,0
2018-05-14 06:05,182.3,,0,0,57.62,0,173.17,191.63,390.68,0,0,0.02,0,0,0,416.65,0,0,0
2018-05-14 06:10,182.3,,0,0,55.02,0,207.92,192.03,403.8,0,0,0.02,0,0,0,420.09,0,0,0
2018-05-14 06:15,182.3,,0,0,49.91,0,207.47,191.61,394.81,0,11.2,0.02,0,0,0,410.04,0,0,0
2018-05-14 06:20,182.3,,0,0,47.68,0,212.51,191.91,407.52,0,9.5,0.02,0,0,0,411.46,0,0,0
2018-05-14 06:25,182.3,,0,0,38.68,0,209.28,190.98,443.59,0,0,0.02,0,0,0,361.48,0,-0.4,0
2018-05-14 06:30,221.58,8.2,0,0,33.18,0,212.48,191.8,446.12,0,0,16.02,0,0,0,375.21,0,-10.2,0
2018-05-14 06:35,221.58,,0,0,27.41,0,230.56,191.5,491.16,0,30,0.02,0,0,0,386.44,0,0,0
2018-05-14 06:40,221.58,,0,0,21.85,0,256.58,192,515.03,0,26.5,0.02,0,0,0,403.41,0,0,0
2018-05-14 06:45,221.58,,0,0,16.78,0,258.79,192.35,509.67,0,29.8,0.02,0,0,0,409.2,0,0,0
2018-05-14 06:50,221.58,,0,0,17.79,0,260.92,191.68,483.88,0,29.2,0.02,0,0,0,419.07,0,0,0
2018-05-14 06:55,221.58,,0,0,15.82,0,277.42,191.3,503.44,0,3.3,0.02,0,0,0,433.3,0,0,0
2018-05-14 07:00,149.76,7.6,0.35,0,12.07,0,307.58,190.83,527.24,0,0.2,0.02,0,0,0,431.38,0,0,0
2018-05-14 07:05,149.76,,0.35,0,11.6,0,333.2,192,510.6,0,10.3,0.02,0,0,0,447.49,0,0,0
2018-05-14 07:10,149.76,,0.35,0,10.47,0,348.39,191.76,513.08,0,26.6,0.02,0,0,0,481.3,0,0,0
2018-05-14 07:15,149.76,,0.35,0,12.41,0,351.54,191.58,489.69,0,2.9,0.02,0,0,0,495.98,0,0,0
2018-05-14 07:20,149.76,,0.35,0,12.25,0,351.01,192.23,502.62,0,11,0.02,0,0,0,464.12,0,0,0
2018-05-14 07:25,149.76,,0.35,0,12.58,0,349.53,192.4,486.83,0,0.8,0.02,0,0,0,474.73,0,0,0
2018-05-14 07:30,332.78,8.3,5.78,0,12.02,0,350.22,192.46,519.08,0,6,0.02,0,0,0,428.71,0,0,0
2018-05-14 07:35,332.78,,5.78,0,10.78,0,350.48,192.56,554.14,0,27.1,0.02,0,0,0,399.23,0,0,0
2018-05-14 07:40,332.78,,5.78,0,10.53,0,348.19,192.4,544.1,0,29.8,53.02,0,0,0,396.49,0,0,0
2018-05-14 07:45,332.78,,5.78,0,12.1,0,360.65,192.39,532.35,0,29.8,60.02,0,0,0,401.14,0,0,0
2018-05-14 07:50,332.78,,5.78,0,10.78,0,384.57,191.8,523.34,0,29.7,61.02,0,0,0,405.47,0,0,0
2018-05-14 07:55,332.78,,5.78,0,9.19,0,396.92,192.26,529.02,0,29.7,61.02,0,0,0,410.56,0,0,0
2018-05-14 08:00,384.01,8.9,25.15,0,7.48,0,397.33,192.05,518.23,0,29.8,61.02,0,0,0,515.44,0,0,0
2018-05-14 08:05,384.01,,25.15,0,5.75,0,398.25,191.63,551.53,0,29.8,0.02,0,0,0,519.88,0,0,0
2018-05-14 08:10,384.01,,25.15,0,5.63,0,399.14,192.61,536.67,0,28.4,0.02,0,0,0,418.04,0,0,0
2018-05-14 08:15,384.01,,25.15,0,4.26,0,395.9,191.61,557.55,0,29.8,74.02,0,0,0,439.35,0,0,0
2018-05-14 08:20,384.01,,25.15,0,5.05,0,394.17,192.23,543.88,0,29.7,82.02,0,0,0,454.54,0,0,0
2018-05-14 08:25,384.01,,25.15,0,5.46,0,394.56,191.83,550.54,0,29.7,81.02,0,0,0,442.73,0,0,0
2018-05-14 08:30,182.11,9.6,80.73,0,2.85,0,395.3,191.35,539.87,0,29.8,79.02,0,0,0,522.4,0,0,0
2018-05-14 08:35,182.11,,80.73,0,2.8,0,395.79,191.4,552.46,0,20.5,0.02,0,0,0,525.66,0,0,0
2018-05-14 08:40,182.11,,80.73,0,3.83,0,395.38,191.63,538.61,0,20.9,0.02,0,0,0,549.28,0,0,0
2018-05-14 08:45,182.11,,80.73,0,3.99,0,396.41,191.3,531.94,0,8.4,0.02,0,0,0,511.91,0,0,0
2018-05-14 08:50,182.11,,80.73,0,4.13,0,396.7,191.45,545.56,0,25,0.02,0,0,0,528.17,0,0,0
2018-05-14 08:55,182.11,,80.73,0,2.76,0,399.67,191.4,542.47,0,28.4,0.02,0,0,0,497.63,0,0,0
2018-05-14 09:00,187.83,10.8,140.44,0,2.1,0,395.19,191.58,547.09,0,29.5,0.02,0,0,0,485.45,0,0,0
2018-05-14 09:05,187.83,,140.44,0,0.95,0,395.75,191.38,540.8,0,7.9,0.02,0,0,0,493.49,0,0,0
2018-05-14 09:10,187.83,,140.44,0,-0.83,0,395.56,191.18,530.36,0,26.9,0.02,0,0,0,480.7,0,0,0
2018-05-14 09:15,187.83,,140.44,0,0.33,0,396.05,190.5,553.39,0,29.5,0.02,0,0,0,478.27,0,0,0
2018-05-14 09:20,187.83,,140.44,0,-1.18,0,394.35,191.1,537.23,0,28,0.02,0,0,0,477.63,0,0,0
2018-05-14 09:25,187.83,,140.44,0,-1.86,0,394.32,190.53,549.05,0,28.1,0.02,0,0,0,487.6,0,0,0
2018-05-14 09:30,122.98,11.9,215.37,0,-2.03,0,395.9,190.7,528.82,0,28.1,0.02,0,0,0,541.62,0,0,0
2018-05-14 09:35,122.98,,215.37,0,-2.67,0,394.77,190.18,494.01,0,11.2,0.02,0,0,0,532.21,0,0,0
2018-05-14 09:40,122.98,,215.37,0,-2.88,0,396.21,189.77,467.69,0,0.3,0.02,0,0,0,520.36,0,0,0
2018-05-14 09:45,122.98,,215.37,0,-2.65,0,392.36,189.79,492.29,0,8,0.02,0,0,0,520.51,0,0,0
2018-05-14 09:50,122.98,,215.37,0,-3.13,0,391.49,188.12,471.99,0,7.7,0.02,0,0,0,494.45,0,0,0
2018-05-14 09:55,122.98,,215.37,0,-3.23,0,392.97,190.13,491.96,0,25.2,0.02,0,0,0,507.24,0,0,0
2018-05-14 10:00,161.96,12.4,271.74,0,-2.38,0,393.56,190.33,456.16,0,0,0.02,0,0,0,489.24,0,-22.6,0
2018-05-14 10:05,161.96,,271.74,0,-2.58,0,353.1,190.18,501.9,0,27,0.02,0,0,0,521.59,0,0,0
2018-05-14 10:10,161.96,,271.74,0,-2.47,0,312.17,189.53,461.98,0,30,0.02,0,0,0,526.92,0,0,0
2018-05-14 10:15,161.96,,271.74,0,-3.62,0,270.11,189.83,478.43,0,0,0.02,0,0,0,551.72,0,-0.6,0
2018-05-14 10:20,161.96,,271.74,0,-2.57,0,269.17,189.49,443.62,0,0,0.02,0,0,0,562.02,0,0,0
2018-05-14 10:25,161.96,,271.74,0,-2.88,0,270.32,189.28,452.26,0,1.9,0.02,0,0,0,571.25,0,0,0
2018-05-14 10:30,132.67,12.9,311.55,0,-2.88,0,270.51,188.9,471.67,0,0,0.02,0,0,0,537.1,0,-7.5,0
2018-05-14 10:35,132.67,,311.55,0,-3.98,0,270.96,188.53,457.3,0,20.6,0.02,0,0,0,554.87,0,0,0
2018-05-14 10:40,132.67,,311.55,0,-3.03,0,270.37,188.8,462.96,0,4.1,0.02,0,0,0,556.38,0,0,0
2018-05-14 10:45,132.67,,311.55,0,-2.76,0,270.1,188.78,453.05,0,0,0.02,0,0,0,556.03,0,-13.2,0
2018-05-14 10:50,132.67,,311.55,0,-1.05,0,270.15,188.37,445.1,0,0,0.02,0,0,0,593.68,0,-1.4,0
2018-05-14 10:55,132.67,,311.55,0,-1.47,0,270.52,188.07,401.5,0,0,0.02,0,0,0,531.63,0,-34.1,0
2018-05-14 11:00,120.04,13.6,350.14,0,-0.73,0,270.6,187.92,443.58,0,20.3,0.02,0,0,0,623.66,0,0,0
2018-05-14 11:05,120.04,,350.14,0,-0.64,0,257.42,187.82,443.76,0,19.7,0.02,0,0,0,616.3,0,0,0
2018-05-14 11:10,120.04,,350.14,0,-0.97,0,235.33,187.67,443.89,0,0,0.02,0,0,0,606.38,0,-21.9,0
2018-05-14 11:15,120.04,,350.14,0,0.49,0,220.75,186.92,422.39,0,0,0.02,0,0,0,623.59,0,-5.8,0
2018-05-14 11:20,120.04,,350.14,0,0.2,0,220.63,188.07,387.25,0,0,0.02,0,0,0,597.41,0,-0.6,0
2018-05-14 11:25,120.04,,350.14,0,4.22,0,221.18,187.42,401.79,0,0,0.02,0,0,0,602.04,0,-1.8,0
2018-05-14 11:30,166.56,13.8,370.98,0,5.13,0,221.19,187.54,373.53,0,0,0.02,0,0,0,566.05,0,-1.9,0
2018-05-14 11:35,166.56,,370.98,0,4.3,0,209.94,187.02,391.6,0,0,0.02,0,0,0,600.77,0,-28.2,0
2018-05-14 11:40,166.56,,370.98,0,2.85,0,179.66,186.74,425.32,0,0,0.02,0,0,0,617.08,0,-16.9,0
2018-05-14 11:45,166.56,,370.98,0,3.06,0,179.26,187.32,402,0,0,0.02,0,0,0,601.02,0,-26.6,0
2018-05-14 11:50,166.56,,370.98,0,2.51,0,179.14,186.32,447.55,0,10,0.02,0,0,0,605.96,0,0,0
2018-05-14 11:55,166.56,,370.98,0,5.24,0,178.97,186.44,452.79,0,20.2,0.02,0,0,0,581.93,0,0,0
2018-05-14 12:00,129.5,13.6,383.88,0,7.15,0,180.08,186.37,423.77,0,1.7,0.02,0,0,0,594.59,0,0,0
2018-05-14 12:05,129.5,,383.88,0,5.7,0,179.03,206.42,413.9,0,0,0.02,0,0,0,609.52,0,-1.6,0
2018-05-14 12:10,129.5,,383.88,0,6.24,0,179.43,206.53,460.43,0,6.1,0.02,0,0,0,630.87,0,0,0
2018-05-14 12:15,129.5,,383.88,0,7.36,0,179.17,205.86,451.92,0,3.1,0.02,0,0,0,616.02,0,0,0
2018-05-14 12:20,129.5,,383.88,0,11.24,0,178.87,206.85,417.06,0,0,0.02,0,0,0,622.37,0,-3.1,0
2018-05-14 12:25,129.5,,383.88,0,15.7,0,178.34,206.83,359.96,0,0,0.02,0,0,0,553.68,0,-12.9,0
2018-05-14 12:30,109.59,14.4,386.42,0,19.83,0,177.63,206.88,429.02,0,0,0.02,0,0,0,598.04,0,-1.6,0
2018-05-14 12:35,109.59,,386.42,0,21.6,0,178.34,206.69,457.01,0,0,0.02,0,0,0,589.36,0,-0.6,0
2018-05-14 12:40,109.59,,386.42,0,27.48,0,179,204.35,438.77,0,0,0.02,0,0,0,559.26,0,-2,0
2018-05-14 12:45,109.59,,386.42,0,32.76,0,179,204.3,394,0,0,0.02,0,0,0,550.06,0,-2.4,0
2018-05-14 12:50,109.59,,386.42,0,37.5,0,178.34,206.26,389.57,0,0,0.02,0,0,0,562.79,0,-1.7,0
2018-05-14 12:55,109.59,,386.42,0,40.67,0,178.75,205.18,425.71,0,0,0.02,0,0,0,521.63,0,-36.4,0
2018-05-14 13:00,100.1,14.7,377.09,0,44.35,0,178.61,206.47,381.96,0,0,0.02,0,0,0,516.57,0,-39.7,0
2018-05-14 13:05,100.1,,377.09,0,51.71,0,178.35,186.11,392.76,0,0,0.02,0,0,0,523.63,0,-39.6,0
2018-05-14 13:10,100.1,,377.09,0,54.93,0,178.47,185.38,391.28,0,0,0.02,0,0,0,504.28,0,-39.6,0
2018-05-14 13:15,100.1,,377.09,0,60.76,0,178.48,184.78,409.21,0,0,0.02,0,0,0,530.53,0,-39.7,0
2018-05-14 13:20,100.1,,377.09,0,62.47,0,177.59,186.01,388.84,0,0,0.02,0,0,0,464.62,0,-39.6,0
2018-05-14 13:25,100.1,,377.09,0,64.65,0,178.5,186.11,393.58,0,0,0.02,0,0,0,489.33,0,-39.7,0
2018-05-14 13:30,96.15,15.3,363.52,0,69.82,0,164.97,185.63,362,0,0,0.02,0,0,0,462.22,0,-39.6,0
2018-05-14 13:35,96.15,,363.52,0,73.21,0,136.57,185.73,401.96,0,0,0.02,0,0,0,500.82,0,-39.6,0
2018-05-14 13:40,96.15,,363.52,0,82.62,0,128.04,185.81,425.76,0,0,0.02,0,0,0,461.48,0,-39.7,0
2018-05-14 13:45,96.15,,363.52,0,80.48,0,129.66,185.63,434.2,0,0,0.02,0,0,0,474.58,0,-39.7,0
2018-05-14 13:50,96.15,,363.52,0,89.34,0,129.28,184.83,436.2,0,0,0.02,0,0,0,470.3,0,-39.7,0
2018-05-14 13:55,96.15,,363.52,0,94.01,0,129.53,184.91,386.23,0,0,0.02,0,0,0,441.67,0,-39.7,0
2018-05-14 14:00,94.43,15.6,351.5,0,95.93,0,129.38,185.41,370.67,0,0,0.02,0,0,0,465.96,0,-7.3,0
2018-05-14 14:05,94.43,,351.5,0,90.41,0,129.41,185.61,377.47,0,0,0.02,0,0,0,418.32,0,-35.9,0
2018-05-14 14:10,94.43,,351.5,0,95.19,0,129.29,185.83,393.28,0,0,0.02,0,0,0,420.04,0,-37.6,0
2018-05-14 14:15,94.43,,351.5,0,84.02,0,129.32,185.58,395.21,0,0,0.02,0,0,0,422.43,0,-6.9,0
2018-05-14 14:20,94.43,,351.5,0,89.47,0,128.87,185.83,408.5,0,0,0.02,0,0,0,426.45,0,0,0
2018-05-14 14:25,94.43,,351.5,0,81.91,0,128.89,185.91,381.05,0,0,0.02,0,0,0,417.34,0,0,0
2018-05-14 14:30,98.73,15.4,326.4,0,72.91,0,128.77,184.71,421.99,0,0,0.02,0,0,0,464.74,0,-0.2,0
2018-05-14 14:35,98.73,,326.4,0,68,0,129.04,185.81,401,0,0,0.02,0,0,0,459.05,0,-35.8,0
2018-05-14 14:40,98.73,,326.4,0,64.49,0,129.45,186.16,404.94,0,0,0.02,0,0,0,477.49,0,-39.6,0
2018-05-14 14:45,98.73,,326.4,0,59.07,0,128.62,185.98,395.05,0,0,0.02,0,0,0,459.21,0,-39.6,0
2018-05-14 14:50,98.73,,326.4,0,60.64,0,129.19,185.58,407.83,0,0,0.02,0,0,0,495.94,0,-7.5,0
2018-05-14 14:55,98.73,,326.4,0,59.21,0,129.39,186.18,399.4,0,0,0.02,0,0,0,528.01,0,-5.5,0
2018-05-14 15:00,111.28,15.8,277.61,0,67.7,0,129.57,185.43,400.75,0,0,0.02,0,0,0,469.12,0,-30.9,0
2018-05-14 15:05,111.28,,277.61,0,65.87,0,128.71,186.03,404.09,0,0,0.02,0,0,0,408.69,0,-38.8,0
2018-05-14 15:10,111.28,,277.61,0,73.04,0,129.4,186.06,429.64,0,3.3,0.02,0,0,0,432.79,0,0,0
2018-05-14 15:15,111.28,,277.61,0,82.08,0,129.55,185.11,412.9,0,25.5,0.02,0,0,0,436.29,0,0,0
2018-05-14 15:20,111.28,,277.61,0,84.99,0,129.26,186.18,400.11,0,5.6,0.02,0,0,0,421.12,0,0,0
2018-05-14 15:25,111.28,,277.61,0,89.8,0,128.97,184.88,403.44,0,4.1,0.02,0,0,0,444.95,0,0,0
2018-05-14 15:30,99.09,15.2,208.43,0,90.16,0,129.4,185.93,391.94,0,0,0.02,0,0,0,453.7,0,-26,0
2018-05-14 15:35,99.09,,208.43,0,92.83,0,128.73,184.78,409.17,0,0,0.02,0,0,0,469.58,0,-26.5,0
2018-05-14 15:40,99.09,,208.43,0,102.78,0,129.26,185.43,393.13,0,0,0.02,0,0,0,476.29,0,-39,0
2018-05-14 15:45,99.09,,208.43,0,117.51,0,128.93,185.58,393.49,0,0,0.02,0,0,0,467.31,0,-40,0
2018-05-14 15:50,99.09,,208.43,0,137.76,0,128.82,185.63,389.52,0,0,0.02,0,0,0,411.72,0,-38.9,0
2018-05-14 15:55,99.09,,208.43,0,153.18,0,128.94,185.36,405.83,0,0,0.02,0,0,0,453.11,0,-3.8,0
2018-05-14 16:00,102.21,15.5,137.35,0,172.65,0,129.45,185.56,423.5,0,1.9,0.02,0,0,0,409.51,0,0,0
2018-05-14 16:05,102.21,,137.35,0,174.18,0,128.7,185.66,413.1,0,0,0.02,0,0,0,392.88,0,-11.7,0
2018-05-14 16:10,102.21,,137.35,0,180.37,0,129.31,185.03,455.26,0,7.4,0.02,0,0,0,417.63,0,0,0
2018-05-14 16:15,102.21,,137.35,0,183.9,0,129.12,185.08,454.71,0,7.8,0.02,0,0,0,440.84,0,0,0
2018-05-14 16:20,102.21,,137.35,0,192.67,0,129.19,185.28,454.74,0,8.2,0.02,0,0,0,437.11,0,0,0
2018-05-14 16:25,102.21,,137.35,0,185.05,0,129.09,185.63,467.37,0,1.5,0.02,0,0,0,466.14,0,0,0
2018-05-14 16:30,105.82,15.1,64.8,0,166.62,0,129.23,185.23,439.9,0,0,0.02,0,0,0,448.29,0,-1.6,0
2018-05-14 16:35,105.82,,64.8,0,155.22,0,153.07,185.76,456.12,0,0,0.02,0,0,0,429.53,0,-2.7,0
2018-05-14 16:40,105.82,,64.8,0,154.47,0,214.58,184.98,502.75,0,0,0.02,0,0,0,439.27,0,-7.9,0
2018-05-14 16:45,105.82,,64.8,0,155.38,0,216.5,184.93,478.54,0,23.7,0.02,0,0,0,414.96,0,0,0
2018-05-14 16:50,105.82,,64.8,0,156.74,0,254.58,185.91,474.16,0,12.6,0.02,0,0,0,389.16,0,0,0
